Year,Make,Model,"Model Series","Exterior Color","Interior Color",Grade,Vda,Mileage,"Buy Now Price",VIN,"Due Location Name",City,State,Zip,Note,"Note Updated On","Early Access Est Available On"
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,26623,18300.00,1G1ZD5ST5RF198271,MAPLEWOOD,Maplewood,NJ,07040,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,2185.00,28947,18200.00,1G1ZD5ST5RF184466,"HAGERSTOWN HLE",Hagerstown,MD,21740,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,0.00,27898,18200.00,1G1ZD5ST5RF172561,"BALTIMORE MD  INTERN",Baltimore,MD,21076,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,24667,18300.00,1G1ZD5ST3RF213768,"WASHINGTON DULLES IN",Manhattan,NY,10014,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,32094,18100.00,1G1ZD5ST2RF165275,"NEWARK  NJ NEWARK LI",Manhattan,NY,10019,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,0.00,25320,18300.00,1G1ZD5ST2RF184165,"WEST 83RD AND AMSTER",Manhattan,NY,10024,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,3178.00,24668,18300.00,1G1ZD5ST6RF184038,"ALBANY AP ZR","Albany Ap",NY,12211,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,1.00,31891,18100.00,1G1ZD5ST7RF159407,"PROVIDENCE T F  AP",Providence,RI,02886,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,21943,18400.00,1G1ZD5ST7RF172769,"NEWARK  NJ NEWARK LI",Newark,NJ,07114,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,27370,18200.00,1G1ZD5ST7RF182928,"MARLBOROUGH  MA",Marlborough,MA,01752,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,0.00,23632,18300.00,1G1ZD5ST0RF201416,"NORWALK  301 MERRITT",Norwalk,CT,06851,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,0.00,26836,18200.00,1G1ZD5ST1RF184562,"TF GREEN STATE AIRPO",Providence,RI,02886,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,29292,18200.00,1G1ZD5ST1RF166630,"RALEIGH BURHAM INTER",Raleigh,NC,27623,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,0.00,30124,18100.00,1G1ZD5ST1RF184917,"GAITHERSBURG HLE",Gaithersburg,MD,20877,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,1259.00,22485,18400.00,1G1ZD5ST1RF168653,"RHP AP DULLES",Sterling,VA,20166,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,25662,18300.00,1G1ZD5ST4RF184054,"RALEIGH BURHAM INTER",Raleigh,NC,27623,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,23955,18300.00,1G1ZD5ST2RF207945,"ZR WASHINGTON REAGAN","Washgtn Nat'L Ap",DC,22202,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,29365,18500.00,1G1ZE5ST0RF166471,"FT MYERS AP","Fort Myers",FL,33913,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,4840.00,29896,18200.00,1G1ZD5ST3RF202933,"WILL ROGERS AP","Oklahoma City",OK,73119,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,25714,18300.00,1G1ZD5ST3RF184224,"FORT LEE","Fort Lee",NJ,07024,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,0.00,22654,18400.00,1G1ZD5ST2RF175157,"SO  BURLINGTON  HLE","South Burlington",VT,05403,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,0.00,22627,18400.00,1G1ZD5ST2RF171836,"UTICA YORKVILLE",Yorkville,NY,13495,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,1227.00,23221,18400.00,1G1ZD5ST4RF206120,"RONALD REAGAN INT L","Washgtn Nat'L Ap",VA,20001,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,1221.00,25989,18300.00,1G1ZD5ST4RF174026,"MANCHESTER  CT",Manchester,CT,06040,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,37491,17900.00,1G1ZD5ST4RF167920,"RALEIGH BURHAM INTER",Raleigh,NC,27623,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,26475,18300.00,1G1ZD5ST4RF134853,"SALEM HLE",Salem,NH,03079,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,0.00,18534,18500.00,1G1ZD5ST4RF217246,"HLE ROYAL OAK","Royal Oak",MI,48073,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,1.00,19351,19600.00,1G1ZE5ST6RF168774,"BOSTON MA  LOGAN AIR",Boston,MA,02128,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,20729,19400.00,1G1ZE5ST5RF175182,"POUGHKEEPSIE 20 IBM",Poughkeepsie,NY,12601,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,0.00,30322,18100.00,1G1ZD5ST4RF133136,"WASH DC NAT L APO","Washgtn Nat'L Ap",VA,20001,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,28712,18200.00,1G1ZD5ST6RF173315,MAPLEWOOD,Maplewood,NJ,07040,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,27937,18200.00,1G1ZD5ST3RF167813,"ZT WASHINGTON DULLES",Sterling,DC,20166,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,1117.00,21031,18400.00,1G1ZD5ST0RF214506,"WILLIAMSBURG NY HLE",Brooklyn,NY,11249,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,22837,18400.00,1G1ZD5ST0RF172421,"WEST 83RD AND AMSTER",Manhattan,NY,10024,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,27346,18200.00,1G1ZD5ST0RF209208,"SHARLOTTE  9218 S BL",Charlotte,NC,28134,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,19939,18500.00,1G1ZD5ST0RF235131,"PORTLAND INT L JETPO","Portland Ap",ME,04102,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,19240,18500.00,1G1ZD5ST0RF236151,"ALBANY  HLE",Syracuse,NY,13212,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,1.00,14138,18600.00,1G1ZD5ST0RF171317,"WOBURN HLE",Woburn,MA,01801,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,24638,18300.00,1G1ZD5ST4RF218008,"NOVI HLE",Novi,MI,48375,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,3595.00,16129,18600.00,1G1ZD5ST6RF216003,"WASHINGTON DULLES IN","Washtn Dulles Ap",VA,20166,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,1128.00,25702,18300.00,1G1ZD5ST1RF157555,"DOLLAR LEXINGTON",Lexington,KY,40510,,,
2024,CHEVROLET,MALIBU,"SIR MALIBU FW",BLU,"JET BLACK",,2537.00,16026,18600.00,1G1ZD5ST2RF168645,"HAMPTON HLE",Hampton,VA,23666,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,2892.00,28657,18200.00,1G1ZD5ST0RF167123,"BOSTON MA  LOGAN AIR",Boston,MA,02128,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,2744.00,24073,18300.00,1G1ZD5ST7RF210355,"FT  WALTON BEACH AIR","Eglin Afb",FL,32542,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,13883,18600.00,1G1ZD5ST5RF232984,"WASHINGTON DULLES IN","Washtn Dulles Ap",VA,20166,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,14459,18600.00,1G1ZD5ST5RF217448,"NORTH BRUNSWICK","North Brunswick",NJ,08902,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,947.00,21081,18400.00,1G1ZD5ST5RF214615,"ZR CHARLOTTE DOUGLAS","Charlotte Ap",NC,28208,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,27838,18200.00,1G1ZD5ST5RF170132,"BRANNING EAST BRUNSW","East Brunswick",NJ,08816,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,24890,18300.00,1G1ZD5ST5RF169093,"RHP AP CHARLOTTE",Charlotte,NC,28214,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,42467,17700.00,1G1ZD5ST5RF166565,"LEE S SUMMIT HLE",Independence,MO,64055,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,0.00,18529,18500.00,1G1ZD5ST6RF216714,"HLE   WORCESTER",Worcester,MA,01603,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,22625,18400.00,1G1ZD5ST6RF216907,"MONTGOMERY DONNELLY",Montgomery,AL,36108,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,19273,18500.00,1G1ZD5ST6RF218673,"POUGHKEEPSIE 20 IBM",Poughkeepsie,NY,12601,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,27013,18200.00,1G1ZD5ST0RF172189,"ZR KANSAS CITY AP","Kansas City Ap",MO,64153,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,3259.00,23775,18300.00,1G1ZD5ST1RF204552,"BUFFALO AP   DOLLAR",Buffalo,NY,14225,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,28917,18200.00,1G1ZD5ST3RF233809,"CHAMPAIGN HLE",Champaign,IL,61821,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,0.00,21580,18400.00,1G1ZD5ST3RF234846,"PANAMA CITY AP","Panama City",FL,32409,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,0.00,26550,18300.00,1G1ZD5ST5RF218356,"URBANDALE HLE",Urbandale,IA,50322,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,2.00,16470,18600.00,1G1ZD5ST5RF231043,"ZT BOSTON LOGAN AP","Boston Logan Ap",MA,02128,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,17800,18500.00,1G1ZD5ST5RF231737,"ZR TEMPLE HILLS","Temple Hills",MD,20748,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,2822.00,31286,18100.00,1G1ZD5ST5RF157977,"BRADLEY INTL AIRPORT","Hartford - Bradley Ap",CT,06096,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,21695,18400.00,1G1ZD5ST9RF203357,"OKLAHOMA CITY NORTH",Oklahoma,OK,73132,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,1102.00,23788,18300.00,1G1ZD5ST3RF175443,"KANSAS CITY KS  INTE","Kansas City",MO,64153,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,0.00,24255,18300.00,1G1ZD5ST5RF234654,"SHAWNEE  HLE",Shawnee,KS,66203,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,6095.00,15381,18600.00,1G1ZD5ST5RF235335,"PITTSFIELD HLE",Pittsfield,MA,01201,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,19234,18500.00,1G1ZD5ST5RF236064,"JOPPA RD HLE",Towson,MD,21286,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,0.00,44052,17400.00,1G1ZD5STXRF134310,"AUCTION Manheim Nashville - W","Mount Juliet",TN,37122,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,0.00,24282,19100.00,1G1ZE5STXRF166574,"HUB IRC MOBILE",Alexandria,LA,71303,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,0.00,25420,18900.00,1G1ZE5ST8RF215853,"DT WICHITA HLE",Wichita,KS,67213,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,1150.00,26865,18200.00,1G1ZD5ST2RF203412,"RICHMOND HLE",Richmond,VA,23294,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,25594,18900.00,1G1ZE5ST3RF216246,"BLOOMINGTON DT  HLE",Bloomington,IL,61704,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,0.00,21855,19300.00,1G1ZE5ST4RF220077,"HUB IRC MOBILE",Alexandria,LA,71303,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,0.00,24460,19000.00,1G1ZE5ST5RF168734,"BUFFALO NIAGARA INTL",Buffalo,NY,14225,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,0.00,41941,17200.00,1G1ZE5ST6RF172873,"NEW YORK CITY NY  KE","New York City",NY,11430,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,20876,19400.00,1G1ZE5ST3RF215212,"ESSINGTON AVE HLE",Philadelphia,PA,19153,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,19798,19500.00,1G1ZE5ST5RF222579,MANCHESTER,Providence,RI,02886,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,698.00,18167,19700.00,1G1ZE5ST5RF217429,"NEWARK  NJ NEWARK LI",Newark,NJ,07114,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,0.00,21799,19300.00,1G1ZE5ST5RF214451,"HLE HAVERHILL",Haverhill,MA,01830,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,0.00,23042,18400.00,1G1ZD5ST4RF199282,"1306 N INTERSTATE DR",Norman,OK,73072,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,0.00,25823,18900.00,1G1ZE5ST2RF189380,"PHILADELPHIA INT L A","New York City",NY,11430,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,2799.00,20670,19400.00,1G1ZE5ST0RF166311,"PORTLAND INT L JETPO","Portland Ap",ME,04102,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,22128,19300.00,1G1ZE5ST0RF161223,"RONALD REAGAN INT L","Washgtn Nat'L Ap",VA,20001,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,0.00,12192,18700.00,1G1ZD5STXRF236609,MANCHESTER,Manchester,NH,03103,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,15310,18600.00,1G1ZD5ST9RF206050,"PITTSBURG PA  GREATE",Pittsburgh,PA,15231,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,2149.00,26712,18200.00,1G1ZD5ST9RF171817,"CHARLOTTE DOUGLAS IN",Charlotte,NC,28214,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,0.00,32359,18100.00,1G1ZD5ST8RF160856,RECTRIX,Manchester,NH,03103,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,22872,18400.00,1G1ZD5ST6RF202084,"WILL ROGERS AP","Oklahoma City",OK,73119,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,26356,18300.00,1G1ZD5ST9RF208445,"CEDAR RAPIDS  HLE","Cedar Rapids",IA,52402,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,1.00,26832,18200.00,1G1ZD5ST9RF156444,"PROVIDENCE T F  AP",Providence,RI,02886,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,12291.00,12584,18700.00,1G1ZD5ST9RF172305,"RHP AP RICHMOND",Richmond,VA,23250,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,26717,18200.00,1G1ZD5ST3RF196728,"RONALD REAGAN INT L","Washgtn Nat'L Ap",VA,20001,,,
2024,CHEVROLET,MALIBU,"SIRSN MALIBU 1.5",WHI,"JET BLACK",,4677.00,23746,18300.00,1G1ZD5ST6RF203915,"ALBANY  HLE",Albany,NY,12206,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,1956.00,25837,18300.00,1G1ZD5ST6RF168955,"HARTFORD BRADLEY INT","Hartford Ap",CT,06096,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,2908.00,13893,18600.00,1G1ZD5ST2RF208304,"WESTIN CROWN CENTER","Kansas City",MO,64108,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,0.00,18454,18500.00,1G1ZD5ST5RF208782,"MONTGOMERYVILLE HLE",Philadelphia,PA,19131,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,0.00,24125,18300.00,1G1ZD5ST4RF228697,"ZR KANSAS CITY AP","Kansas City Ap",MO,64153,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,24922,18300.00,1G1ZD5ST4RF227727,"WILL ROGERS AP","Oklahoma City",OK,73119,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,0.00,22026,18400.00,1G1ZD5ST4RF218543,"HOLLAND   SUBURBAN",Holland,MI,49424,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,881.00,21907,18400.00,1G1ZD5ST2RF216550,"HARTFORD BRADLEY INT","Hartford Ap",CT,06096,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,25321,18300.00,1G1ZD5ST3RF229856,"FERNDALE   8 MILE HL",Ferndale,MI,48220,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,0.00,22216,18400.00,1G1ZD5ST3RF199760,"SOUTH BELTLINE HLE",Mobile,AL,36606,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,0.00,17266,18500.00,1G1ZD5ST5RF203968,"SOMERVILLE  HLE",Somerville,MA,02143,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,0.00,21762,18400.00,1G1ZD5ST5RF203906,"WOLCOTT  CT LCL",Wolcott,CT,06716,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,1103.00,29530,18200.00,1G1ZD5ST5RF169465,APEX,Apex,NC,27502,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,24562,18300.00,1G1ZD5ST2RF217147,"DETROIT METRO AP",Lansing,MI,48906,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,25389,18300.00,1G1ZD5ST4RF172566,"NEWTON MARRIOTT",Newton,MA,02466,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,0.00,16584,18600.00,1G1ZD5ST2RF230688,NANUET,Nanuet,NY,10954,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,1408.00,20000,18500.00,1G1ZD5ST2RF231341,"HARTFORD BRADLEY INT","Hartford Ap",CT,06096,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,21446,18400.00,1G1ZD5ST2RF233655,"FREELAND MBS INT L A",Freeland,MI,48623,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,25011,18300.00,1G1ZD5ST1RF163680,"NEW HAVEN  HLE","New Haven",CT,06510,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,7207.00,29333,18500.00,1G1ZE5STXRF169085,SYRACUSE,Syracuse,NY,13203,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,0.00,25805,18300.00,1G1ZD5ST1RF228950,FLOWOOD,Flowood,MS,39232,,,
2024,CHEVROLET,MALIBU,LT,GRAY,"JET BLACK",,0.00,13758,18600.00,1G1ZD5ST1RF216829,"HOS1 MARTINSBURG",Martinsburg,WV,25401,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,0.00,18807,18500.00,1G1ZD5ST1RF216202,"NORTH HAMPTON HLE","North Hampton",NH,03862,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,0.00,22686,18400.00,1G1ZD5ST1RF215745,"DETROIT METRO AP",Detroit,MI,48242,,,
2024,CHEVROLET,MALIBU,LT,BLUE,"JET BLACK",,9060.00,9013,18800.00,1G1ZD5STXRF167937,"ZR DULLES AP",Sterling,DC,20166,,,
2024,CHEVROLET,MALIBU,LT,WHITE,"JET BLACK",,0.00,28275,18200.00,1G1ZD5ST5RF205896,"HAMPTON HLE",Hampton,VA,23666,,,
2024,CHEVROLET,MALIBU,LT,BLACK,"JET BLACK",,2580.00,23391,18300.00,1G1ZD5STXRF158106,"ALBANY  HLE",Albany,NY,12206,,,
